airbnb_id,night_price_native,night_price,weekly_price,monthly_price,cleaning_fee_native_price,num_of_baths,num_of_rooms,occupancy,nights_booked,rental_income,airbnb_neighborhood_id,airbnb_city,capacity_of_people,zip,property_type,room_type,reviews_count,num_of_beds,lat,lon,star_rating
33453727.0,1,99,0,0,125,2.0,2,11,39,322,268906.0,Orlando,6,3,Condominium,Entire home/apt,1,3,28.5096,-81.3016,5
33459184.0,9,107,0,0,115,2.0,2,46,153,1488,268987.0,Orlando,6,3,Condominium,Entire home/apt,59,4,28.4577,-81.468,5
33460033.0,89,82,0,0,6,1.0,1,95,345,2358,269041.0,Orlando,5,3,Apartment,Entire home/apt,95,3,28.4902,-81.4053,5
33457410.0,11,116,0,0,49,1.0,1,93,341,3296,268998.0,Orlando,2,3,Tiny house,Entire home/apt,542,1,28.5537,-81.3979,5
33453393.0,76,73,0,0,67,1.0,1,64,234,1424,268914.0,Orlando,4,3,Apartment,Entire home/apt,101,2,28.4908,-81.4061,4
33452203.0,75,78,0,0,35,1.0,1,48,176,1144,268878.0,Orlando,2,3,Guesthouse,Entire home/apt,187,1,28.5389,-81.3652,5
33457900.0,65,62,0,0,5,1.0,1,82,298,154,269027.0,Orlando,2,3,Apartment,Entire home/apt,21,1,28.5431,-81.4823,5
33452473.0,69,59,0,0,25,1.0,1,75,275,1352,268890.0,Orlando,2,3,Guesthouse,Entire home/apt,279,1,28.5342,-81.3671,5
33453480.0,95,13,0,0,89,1.0,2,45,166,1798,268924.0,Orlando,7,3,House,Entire home/apt,261,4,28.5327,-81.41,5
33461334.0,2,27,0,0,1,1.5,1,25,82,2013,269051.0,Orlando,5,3,Guest suite,Entire home/apt,27,2,28.5582,-81.386,5
33451747.0,9,112,0,0,8,2.0,3,58,212,1979,268868.0,Orlando,9,3,Townhouse,Entire home/apt,88,5,28.4859,-81.3049,5
33464014.0,125,122,0,0,1,1.0,2,84,308,3131,269124.0,Orlando,5,3,Apartment,Entire home/apt,21,3,28.6023,-81.35,5
33463998.0,125,122,0,0,1,1.0,2,81,296,3009,269124.0,Orlando,5,3,Apartment,Entire home/apt,2,3,28.6009,-81.3508,5
33452565.0,39,63,0,0,2,1.0,1,8,28,147,268890.0,Orlando,4,3,Guest suite,Entire home/apt,95,3,28.5257,-81.3372,5
33453745.0,65,1,0,0,3,1.0,0,98,359,2992,268906.0,Orlando,4,3,Guest suite,Entire home/apt,22,2,28.5267,-81.2954,5
33452824.0,79,74,0,0,15,1.0,0,3,109,672,268890.0,Orlando,2,3,Guest suite,Entire home/apt,153,1,28.5223,-81.3533,5
33453989.0,6,63,0,0,5,1.0,0,12,45,236,268943.0,Orlando,2,3,Guest suite,Entire home/apt,39,1,28.4577,-81.337,5
33452403.0,59,51,0,0,25,1.0,1,84,307,1305,268890.0,Orlando,1,3,Guest suite,Entire home/apt,228,1,28.535,-81.3653,5
33461686.0,45,445,0,0,175,2.0,4,3,111,4116,269041.0,Orlando,8,3,House,Entire home/apt,8,4,28.4883,-81.3844,5
33458343.0,8,9,0,0,5,1.0,1,91,333,2498,268987.0,Orlando,3,3,Condominium,Entire home/apt,31,2,28.4572,-81.4696,5
33453074.0,295,143,0,0,199,2.0,3,51,186,2217,268866.0,Orlando,9,3,House,Entire home/apt,133,4,28.483,-81.4635,5
33453056.0,275,141,0,0,199,2.0,2,38,137,161,268866.0,Orlando,9,3,House,Entire home/apt,112,6,28.485,-81.4647,5
33464405.0,74,115,0,0,45,1.0,2,58,194,2028,269170.0,Orlando,3,3,Guest suite,Entire home/apt,12,2,28.6312,-81.4176,5
33456281.0,159,162,0,0,55,1.0,1,97,355,4793,268890.0,Orlando,2,3,Guesthouse,Entire home/apt,137,1,28.5474,-81.3688,5
33454450.0,14,118,0,0,2,1.0,2,28,85,1003,268890.0,Orlando,4,3,House,Entire home/apt,9,2,28.5037,-81.3599,5
33453174.0,59,63,0,0,6,1.0,1,38,137,719,268914.0,Orlando,6,3,Condominium,Entire home/apt,27,5,28.4944,-81.4059,5
33453749.0,99,143,0,0,35,1.0,2,95,348,4147,268878.0,Orlando,4,3,House,Entire home/apt,34,1,28.5512,-81.3698,5
33452798.0,45,59,0,0,5,1.0,1,74,27,1328,268906.0,Orlando,2,3,Apartment,Entire home/apt,232,1,28.5286,-81.2992,5
33461316.0,2,27,0,0,1,1.5,1,1,38,855,269051.0,Orlando,6,3,Guest suite,Entire home/apt,8,2,28.5604,-81.3859,5
33453275.0,95,99,0,0,67,2.5,2,51,187,1543,268912.0,Orlando,8,3,Condominium,Entire home/apt,133,2,28.5063,-81.466,5
33456772.0,75,63,0,0,55,1.0,1,96,349,1832,268987.0,Orlando,2,3,Condominium,Entire home/apt,255,1,28.4578,-81.4688,5
33452850.0,85,106,0,0,175,2.0,2,48,161,1551,268878.0,Orlando,4,3,House,Entire home/apt,1,2,28.5667,-81.3672,5
33453419.0,285,268,0,0,165,2.5,3,83,304,6789,268881.0,Orlando,6,3,Townhouse,Entire home/apt,37,5,28.5663,-81.3268,5
33458171.0,8,74,0,0,65,1.0,1,79,243,1798,269028.0,Orlando,5,3,Guest suite,Entire home/apt,293,2,28.4821,-81.4821,5
33453235.0,79,8,0,0,15,1.0,2,1,35,233,268906.0,Orlando,4,3,Guest suite,Entire home/apt,19,4,28.503,-81.2953,5
33454453.0,48,46,0,0,38,2.5,1,65,239,916,268950.0,Orlando,1,3,Guesthouse,Entire home/apt,49,1,28.5272,-81.2882,5
33454184.0,175,179,0,0,11,2.0,2,49,178,2655,268878.0,Orlando,4,3,Condominium,Entire home/apt,146,2,28.5406,-81.3709,5
33453852.0,159,149,0,0,1,1.0,1,61,221,2744,268878.0,Orlando,3,3,Condominium,Entire home/apt,88,1,28.5399,-81.3701,5
33457938.0,85,84,0,0,5,1.0,1,91,332,2324,268987.0,Orlando,3,3,Condominium,Entire home/apt,144,3,28.4559,-81.4674,5
33454818.0,75,137,0,0,6,1.0,1,72,263,3003,268928.0,Orlando,2,3,House,Entire home/apt,221,1,28.5303,-81.3326,5
33459518.0,89,94,0,0,35,1.0,1,78,26,2222,269035.0,Orlando,3,3,Guesthouse,Entire home/apt,82,1,28.5719,-81.3777,5
33454115.0,8,118,0,0,1,1.0,2,25,9,885,268906.0,Orlando,5,3,House,Entire home/apt,44,2,28.5201,-81.338,5
33459089.0,105,104,0,0,1,1.0,1,89,11,286,268987.0,Orlando,3,3,Apartment,Entire home/apt,27,2,28.4571,-81.4618,5
33458656.0,11,96,0,0,4,1.0,1,89,244,2603,268987.0,Orlando,4,3,Apartment,Entire home/apt,45,2,28.4527,-81.4678,5
33453481.0,27,291,0,0,35,1.0,1,3,11,267,268881.0,Orlando,4,3,House,Entire home/apt,12,1,28.5693,-81.3465,5
33454246.0,1,113,0,0,75,1.0,1,84,28,2876,268890.0,Orlando,2,3,Apartment,Entire home/apt,33,1,28.5362,-81.3722,5
33467558.0,99,99,0,0,18,2.5,2,95,318,2862,273265.0,Orlando,4,3,Townhouse,Entire home/apt,25,2,28.3641,-81.2405,5
33457693.0,85,81,0,0,9,2.0,3,84,282,2077,268987.0,Orlando,6,3,House,Entire home/apt,62,3,28.4552,-81.4464,5
33454386.0,89,135,0,0,99,2.0,2,77,28,315,268906.0,Orlando,6,3,Condominium,Entire home/apt,67,4,28.5165,-81.2978,5
33464720.0,16,192,0,0,125,2.5,3,93,338,5408,269124.0,Orlando,6,3,Condominium,Entire home/apt,1,3,28.6026,-81.3558,5
33455072.0,169,156,0,0,95,1.0,2,37,135,1755,268928.0,Orlando,4,3,Guesthouse,Entire home/apt,101,2,28.531,-81.3631,5
33464982.0,245,231,0,0,199,2.0,2,75,274,5275,269124.0,Orlando,4,3,House,Entire home/apt,23,2,28.5955,-81.3442,5
33452034.0,89,88,0,0,95,1.0,1,71,258,1892,268866.0,Orlando,4,3,Condominium,Entire home/apt,97,2,28.4896,-81.441,5
33452413.0,93,1,0,0,85,1.0,2,6,22,1833,268866.0,Orlando,5,3,Apartment,Entire home/apt,209,3,28.491,-81.4174,5
33459621.0,1,98,0,0,13,1.0,2,33,12,98,269035.0,Orlando,5,3,Guest suite,Entire home/apt,9,2,28.5725,-81.3814,5
33456953.0,69,71,0,0,49,1.0,1,29,107,633,268987.0,Orlando,3,3,Condominium,Entire home/apt,116,1,28.4567,-81.468,5
33452716.0,12,116,0,0,75,1.0,1,19,59,684,268866.0,Orlando,4,3,Apartment,Entire home/apt,17,2,28.4828,-81.4379,5
33452387.0,49,46,0,0,5,1.0,1,83,229,117,268890.0,Orlando,2,3,Guesthouse,Entire home/apt,167,1,28.5049,-81.3536,5
33452239.0,83,96,0,0,75,1.0,1,76,276,2208,268866.0,Orlando,4,3,Apartment,Entire home/apt,89,1,28.4877,-81.4337,5
33452869.0,8,64,0,0,8,2.0,2,9,34,181,268906.0,Orlando,4,3,Condominium,Entire home/apt,7,2,28.5054,-81.3014,5
33451761.0,12,112,0,0,75,1.0,2,39,144,1344,268868.0,Orlando,4,3,House,Entire home/apt,66,2,28.4824,-81.3167,5
33466530.0,142,159,0,0,135,1.5,4,79,289,3829,269191.0,Orlando,1,3,House,Entire home/apt,155,5,28.4823,-81.3779,5
33452931.0,119,133,0,0,8,2.0,2,29,107,1186,268866.0,Orlando,4,3,Condominium,Entire home/apt,48,2,28.4845,-81.4389,5
33452015.0,7,7,0,0,5,1.0,1,77,71,1657,268878.0,Orlando,2,3,Apartment,Entire home/apt,15,1,28.5702,-81.3637,5
33455489.0,259,212,0,0,99,2.0,3,77,28,4947,268928.0,Orlando,8,3,House,Entire home/apt,68,3,28.535,-81.3402,5
33452307.0,14,13,0,0,115,2.0,3,76,279,3023,268898.0,Orlando,8,3,House,Entire home/apt,17,5,28.3973,-81.3614,5
33452489.0,1,59,0,0,45,1.0,0,32,117,575,268890.0,Orlando,2,3,Loft,Entire home/apt,149,1,28.5415,-81.3726,5
33457707.0,75,81,0,0,5,1.0,0,15,41,369,268987.0,Orlando,3,3,Other,Entire home/apt,105,1,28.4559,-81.4671,5
33462348.0,15,138,0,0,125,2.5,4,0,0,0,269122.0,Orlando,8,3,House,Entire home/apt,13,4,28.3732,-81.3295,5
33454764.0,111,197,0,0,0,2.0,2,23,83,1363,268906.0,Orlando,4,3,Condominium,Entire home/apt,7,2,28.5048,-81.2999,5
33452782.0,52,56,0,0,45,1.0,1,68,247,1153,268906.0,Orlando,3,3,Guesthouse,Entire home/apt,305,2,28.5365,-81.31,5
33459764.0,1,12,0,0,85,2.0,2,53,49,196,268987.0,Orlando,6,3,Apartment,Entire home/apt,127,3,28.4562,-81.4682,5
33457620.0,399,229,0,0,75,1.5,1,46,167,3187,268890.0,Orlando,4,3,Apartment,Entire home/apt,2,1,28.5431,-81.3807,5
33453868.0,99,105,0,0,1,1.0,2,25,84,802,268906.0,Orlando,4,3,House,Entire home/apt,34,2,28.4939,-81.2967,5
33460710.0,159,167,0,0,99,2.0,2,69,252,3507,268987.0,Orlando,6,3,Apartment,Entire home/apt,218,3,28.4695,-81.4645,5
33458667.0,239,238,0,0,145,2.0,3,39,13,2813,268988.0,Orlando,6,3,Condominium,Entire home/apt,13,3,28.4633,-81.4598,5
33453217.0,199,152,0,0,89,2.0,2,1,28,473,268866.0,Orlando,6,3,Apartment,Entire home/apt,17,2,28.4879,-81.4119,5
33453259.0,119,108,0,0,7,1.0,1,81,294,2646,268924.0,Orlando,3,3,Condominium,Entire home/apt,247,1,28.5405,-81.3813,5
33457483.0,295,26,0,0,13,2.0,3,63,231,5005,268957.0,Orlando,6,3,House,Entire home/apt,92,3,28.5086,-81.3343,5
33454014.0,169,111,0,0,2,1.5,3,17,48,592,268906.0,Orlando,6,3,Guest suite,Entire home/apt,7,4,28.5032,-81.2975,5
33453572.0,75,82,0,0,95,1.0,1,51,186,1271,268914.0,Orlando,5,3,Condominium,Entire home/apt,75,3,28.4933,-81.4073,5
33452383.0,127,1,0,0,55,1.0,2,81,296,2467,268866.0,Orlando,4,3,Guest suite,Entire home/apt,319,2,28.4924,-81.4517,5
33462129.0,86,119,0,0,8,1.0,2,51,17,1839,269087.0,Orlando,6,3,Bungalow,Entire home/apt,26,2,28.5202,-81.508,5
33466011.0,85,116,0,0,99,2.0,2,58,211,204,269191.0,Orlando,6,3,House,Entire home/apt,2,3,28.4772,-81.3653,4
33452322.0,9,89,0,0,9,2.0,2,93,338,2507,268898.0,Orlando,4,3,Townhouse,Entire home/apt,248,2,28.433,-81.3752,5
33452454.0,95,89,0,0,55,1.0,1,76,253,2047,268878.0,Orlando,3,3,Guesthouse,Entire home/apt,54,2,28.5445,-81.3622,5
33458157.0,4,88,0,0,25,1.0,1,72,264,1936,268987.0,Orlando,2,3,Guest suite,Entire home/apt,299,1,28.4819,-81.4775,5
33453287.0,7,68,0,0,75,2.0,2,52,189,1071,268914.0,Orlando,6,3,Apartment,Entire home/apt,43,5,28.4937,-81.4057,5
33457191.0,8,78,0,0,1,1.0,1,6,92,1435,268998.0,Orlando,4,3,House,Entire home/apt,23,2,28.5532,-81.4173,5
33456108.0,84,86,0,0,55,1.0,1,47,171,1226,268969.0,Orlando,4,3,House,Entire home/apt,52,2,28.4894,-81.4748,5
33459072.0,97,103,0,0,8,2.0,2,8,292,2506,268987.0,Orlando,5,3,Apartment,Entire home/apt,1,4,28.4567,-81.468,5
33454556.0,5,58,0,0,25,1.0,1,79,288,1392,268950.0,Orlando,2,3,Guest suite,Entire home/apt,343,1,28.5405,-81.3005,5
33453372.0,229,223,0,0,199,2.0,2,63,229,4256,268881.0,Orlando,6,3,House,Entire home/apt,15,2,28.5862,-81.3537,5
33453194.0,8,8,0,0,8,2.0,2,8,29,193,268906.0,Orlando,4,3,Condominium,Entire home/apt,3,3,28.5052,-81.3001,5
33459220.0,119,139,0,0,11,2.0,3,58,21,2433,269038.0,Orlando,5,3,House,Entire home/apt,32,3,28.6,-81.3886,5
33455388.0,72,9,0,0,4,1.0,1,36,13,975,268950.0,Orlando,4,3,House,Entire home/apt,276,2,28.5425,-81.3046,5
33464150.0,145,151,0,0,135,1.0,3,73,2,3356,269131.0,Orlando,6,3,House,Entire home/apt,14,3,28.5959,-81.3783,5
33457614.0,5,7,0,0,4,1.0,1,92,336,196,269005.0,Orlando,3,3,Guest suite,Entire home/apt,14,1,28.5733,-81.285,5
33452990.0,11,147,0,0,65,1.0,1,18,66,809,268881.0,Orlando,2,3,Guest suite,Entire home/apt,249,1,28.5693,-81.3418,5
33453652.0,17,138,0,0,5,1.0,2,39,142,1633,268878.0,Orlando,5,3,House,Entire home/apt,106,2,28.5451,-81.3694,5
33462358.0,25,292,0,0,175,2.0,4,3,109,2652,269122.0,Orlando,8,3,House,Entire home/apt,15,7,28.3859,-81.3451,5
33452056.0,13,89,0,0,175,2.0,2,68,247,1832,268866.0,Orlando,5,3,House,Entire home/apt,9,4,28.4828,-81.464,5
33458826.0,199,297,0,0,15,3.5,3,18,59,1593,268988.0,Orlando,14,3,House,Entire home/apt,78,7,28.4757,-81.4687,5
33452219.0,148,95,0,0,2,2.0,3,72,261,2066,268866.0,Orlando,7,3,House,Entire home/apt,87,4,28.4836,-81.4639,5
33452939.0,115,142,0,0,85,1.0,1,6,219,2592,268881.0,Orlando,3,3,Townhouse,Entire home/apt,74,2,28.562,-81.3357,5
33457468.0,25,25,0,0,1,2.0,3,61,223,4646,268957.0,Orlando,6,3,Townhouse,Entire home/apt,45,5,28.5182,-81.353,5
33452364.0,81,99,0,0,45,1.0,1,74,27,2228,268866.0,Orlando,3,3,House,Entire home/apt,59,1,28.4848,-81.4234,5
33452740.0,4,42,0,0,55,1.0,1,87,318,1113,268906.0,Orlando,2,3,House,Entire home/apt,23,1,28.4928,-81.2982,5
33460961.0,2,183,0,0,2,1.0,3,15,55,839,269051.0,Orlando,6,3,Apartment,Entire home/apt,71,4,28.5539,-81.3881,5
33456241.0,145,162,0,0,11,2.0,1,57,209,2822,268890.0,Orlando,3,3,Apartment,Entire home/apt,82,2,28.5383,-81.3701,5
33457107.0,165,198,0,0,12,2.0,2,21,77,1271,268890.0,Orlando,4,3,Apartment,Entire home/apt,101,2,28.5384,-81.3708,5
33452756.0,55,5,0,0,1,2.0,2,6,21,88,268906.0,Orlando,4,3,Condominium,Entire home/apt,3,3,28.5042,-81.3002,4
33457043.0,78,81,0,0,8,1.0,1,93,312,2297,268988.0,Orlando,4,3,Condominium,Entire home/apt,4,2,28.4771,-81.4212,5
33458598.0,99,104,0,0,5,1.0,1,24,89,771,269028.0,Orlando,2,3,Guest suite,Entire home/apt,115,1,28.485,-81.4781,5
33458920.0,199,312,0,0,15,3.5,3,24,86,2236,268988.0,Orlando,12,3,Townhouse,Entire home/apt,67,7,28.479,-81.4583,5
33455355.0,75,9,0,0,4,1.0,1,53,193,1448,268950.0,Orlando,4,3,House,Entire home/apt,227,2,28.5424,-81.3043,5
33452375.0,65,89,0,0,8,1.0,2,32,89,88,268881.0,Orlando,5,3,Guest suite,Entire home/apt,69,3,28.5445,-81.3137,5
33454045.0,65,88,0,0,9,1.0,1,29,106,777,268928.0,Orlando,4,3,Guest suite,Entire home/apt,26,2,28.5429,-81.3136,5
33454688.0,1,166,0,0,12,2.0,3,53,193,267,268906.0,Orlando,6,3,House,Entire home/apt,59,3,28.5291,-81.3508,5
33451642.0,15,102,0,0,0,1.0,2,96,35,2975,125976.0,Orlando,4,3,Tiny house,Entire home/apt,294,2,28.5808,-81.4076,5
33452603.0,1,103,0,0,45,1.0,0,63,229,1966,268881.0,Orlando,3,3,Guesthouse,Entire home/apt,17,2,28.5916,-81.354,5
33453411.0,65,75,0,0,95,1.0,1,6,22,1375,268914.0,Orlando,4,3,Condominium,Entire home/apt,81,2,28.4894,-81.4065,5
33452958.0,24,143,0,0,8,2.0,2,6,218,2598,268881.0,Orlando,5,3,House,Entire home/apt,89,2,28.5452,-81.3487,5
33458845.0,225,298,0,0,15,3.5,3,26,87,2357,268988.0,Orlando,11,3,House,Entire home/apt,76,6,28.4785,-81.457,5
33454216.0,115,111,0,0,6,1.0,1,93,339,3136,268890.0,Orlando,3,3,Condominium,Entire home/apt,234,1,28.5412,-81.3795,5
33452717.0,65,7,0,0,7,1.0,1,55,199,1161,268890.0,Orlando,2,3,Guest suite,Entire home/apt,207,1,28.5211,-81.332,5
33461105.0,165,238,0,0,13,2.5,2,13,4,952,268987.0,Orlando,8,3,Townhouse,Entire home/apt,31,4,28.451,-81.4565,5
33453185.0,59,64,0,0,7,1.0,1,43,93,85,268914.0,Orlando,4,3,Apartment,Entire home/apt,6,1,28.4897,-81.4053,5
33454534.0,1,119,0,0,85,1.0,2,6,22,2182,268890.0,Orlando,6,3,House,Entire home/apt,223,3,28.5323,-81.3537,5
33457427.0,11,116,0,0,49,1.0,1,95,346,3345,268998.0,Orlando,2,3,Tiny house,Entire home/apt,45,1,28.5537,-81.3979,5
33453189.0,8,83,0,0,5,1.0,1,65,1,166,268890.0,Orlando,2,3,Guest suite,Entire home/apt,4,1,28.5077,-81.3562,5
33453495.0,8,92,0,0,9,2.0,2,77,28,2147,268906.0,Orlando,6,3,Apartment,Entire home/apt,49,4,28.5045,-81.2984,5
33464779.0,11,165,0,0,1,2.0,3,1,37,509,269180.0,Orlando,7,3,House,Entire home/apt,6,3,28.5708,-81.4697,5
33453213.0,15,121,0,0,5,1.0,1,32,99,1198,268878.0,Orlando,4,3,Apartment,Entire home/apt,103,1,28.5453,-81.3686,5
33452537.0,59,99,0,0,1,1.0,1,76,253,2277,268881.0,Orlando,2,3,Guest suite,Entire home/apt,28,1,28.5687,-81.3494,5
33459236.0,1,146,0,0,155,1.0,4,79,287,3492,269038.0,Orlando,1,3,House,Entire home/apt,19,5,28.5923,-81.3837,5
33458868.0,65,96,0,0,9,1.0,1,52,19,152,269038.0,Orlando,4,3,Apartment,Entire home/apt,182,1,28.5917,-81.3826,5
33459221.0,129,107,0,0,1,2.0,2,71,109,2333,268987.0,Orlando,6,3,Apartment,Entire home/apt,192,4,28.457,-81.4686,5
33462392.0,125,165,0,0,35,3.0,4,77,282,3878,269087.0,Orlando,8,3,House,Entire home/apt,4,6,28.5242,-81.5022,5
33454164.0,45,408,0,0,45,3.0,4,44,162,5508,268943.0,Orlando,8,3,House,Entire home/apt,21,5,28.4643,-81.3342,5
33457089.0,188,195,0,0,6,1.0,1,67,243,3949,268890.0,Orlando,3,3,Guesthouse,Entire home/apt,228,2,28.5233,-81.3556,5
33457685.0,12,107,0,0,11,2.0,3,48,175,156,268988.0,Orlando,8,3,House,Entire home/apt,14,5,28.467,-81.4242,5
33459202.0,145,138,0,0,13,2.0,3,71,258,2967,269038.0,Orlando,8,3,House,Entire home/apt,123,3,28.5933,-81.3949,5
33454195.0,12,11,0,0,6,1.0,1,54,196,1797,268890.0,Orlando,3,3,Condominium,Entire home/apt,206,2,28.5497,-81.38,5
33455405.0,65,9,0,0,4,1.0,1,32,115,863,268950.0,Orlando,4,3,House,Entire home/apt,279,2,28.5416,-81.3027,5
33454336.0,165,188,0,0,12,2.0,2,34,125,1958,268878.0,Orlando,4,3,Condominium,Entire home/apt,86,2,28.54,-81.3715,5
33469422.0,8,116,0,0,15,2.0,3,41,151,146,274235.0,Orlando,6,3,Guesthouse,Entire home/apt,37,3,28.3448,-81.3048,5
33459836.0,96,121,0,0,85,2.0,2,72,66,2662,268987.0,Orlando,6,3,Condominium,Entire home/apt,102,4,28.456,-81.4673,5
33459820.0,96,121,0,0,79,2.0,2,52,191,1926,268987.0,Orlando,6,3,Condominium,Entire home/apt,117,3,28.4573,-81.4666,5
33453376.0,1,112,0,0,9,1.0,2,4,146,1363,268912.0,Orlando,4,3,House,Entire home/apt,66,2,28.5448,-81.4628,5
33452878.0,9,134,0,0,55,1.0,1,83,302,3372,268881.0,Orlando,4,3,Loft,Entire home/apt,267,2,28.5521,-81.3527,5
33453483.0,66,13,0,0,1,1.0,1,47,17,1842,268878.0,Orlando,4,3,Cottage,Entire home/apt,72,2,28.5452,-81.3667,5
33454058.0,58,22,0,0,99,2.0,3,29,79,1931,268924.0,Orlando,11,3,House,Entire home/apt,41,6,28.5403,-81.4119,5
33456509.0,195,17,0,0,95,1.0,1,81,295,4179,268890.0,Orlando,4,3,Apartment,Entire home/apt,108,1,28.5397,-81.38,5
33452920.0,1,14,0,0,15,1.0,3,1,364,4247,268881.0,Orlando,6,3,Cottage,Entire home/apt,7,4,28.5615,-81.3391,5
33469309.0,299,307,0,0,2,2.0,4,35,129,33,274235.0,Orlando,1,3,House,Entire home/apt,36,5,28.3588,-81.301,5
33460824.0,167,174,0,0,95,2.0,2,69,253,3669,268987.0,Orlando,6,3,Apartment,Entire home/apt,171,3,28.475,-81.4685,5
33459850.0,119,123,0,0,8,2.0,2,49,178,1825,268987.0,Orlando,6,3,Condominium,Entire home/apt,77,4,28.4569,-81.4684,5
33464282.0,145,14,0,0,1,1.0,1,49,178,2077,269124.0,Orlando,2,3,Apartment,Entire home/apt,9,1,28.6022,-81.3487,5
33454194.0,145,123,0,0,175,2.0,3,5,183,1876,268906.0,Orlando,6,3,Villa,Entire home/apt,9,4,28.509,-81.2958,5
33453864.0,99,104,0,0,55,2.0,2,83,227,2623,268890.0,Orlando,4,3,Guesthouse,Entire home/apt,101,2,28.5345,-81.3638,5
33455494.0,139,141,0,0,11,1.0,2,1,364,4277,268890.0,Orlando,4,3,Bungalow,Entire home/apt,33,2,28.5476,-81.3718,5
33452595.0,89,95,0,0,25,1.0,2,47,158,1365,268878.0,Orlando,7,3,Apartment,Entire home/apt,6,3,28.5392,-81.3635,4
33452783.0,115,12,0,0,75,1.0,1,87,316,316,268881.0,Orlando,2,3,House,Entire home/apt,29,1,28.5916,-81.3528,5
33460157.0,11,135,0,0,1,2.0,2,9,33,371,268987.0,Orlando,4,3,Apartment,Entire home/apt,68,4,28.456,-81.4688,5
33452718.0,115,115,0,0,95,1.0,1,21,78,748,268881.0,Orlando,2,3,Apartment,Entire home/apt,1,1,28.5646,-81.3271,5
33460447.0,109,122,0,0,8,1.0,1,24,89,905,269050.0,Orlando,2,3,Guest suite,Entire home/apt,36,1,28.5745,-81.3964,5
33455569.0,139,143,0,0,75,1.0,1,29,105,1251,268890.0,Orlando,2,3,Guest suite,Entire home/apt,49,1,28.5294,-81.3643,5
33453439.0,159,173,0,0,99,2.0,2,32,59,1701,268866.0,Orlando,7,3,Apartment,Entire home/apt,44,4,28.481,-81.4654,5
33458899.0,69,73,0,0,5,1.0,1,18,66,402,269035.0,Orlando,2,3,Guesthouse,Entire home/apt,75,1,28.5702,-81.3783,5
33455119.0,72,98,0,0,72,1.0,1,61,221,1805,268941.0,Orlando,2,3,Guesthouse,Entire home/apt,15,1,28.5781,-81.3774,5
33454644.0,55,64,0,0,4,1.0,0,39,144,768,268950.0,Orlando,2,3,Guesthouse,Entire home/apt,114,1,28.537,-81.2907,5
33459270.0,7,109,0,0,6,1.0,0,13,36,436,268987.0,Orlando,4,3,Condominium,Entire home/apt,101,2,28.4574,-81.4676,5
33469606.0,1,329,0,0,15,2.0,2,0,1,27,273645.0,Orlando,6,3,Condominium,Entire home/apt,8,2,28.5501,-81.2741,5
33461397.0,135,1,0,0,6,1.0,2,0,0,0,269086.0,Orlando,6,3,Chalet,Entire home/apt,6,4,28.5723,-81.4599,5
33453838.0,165,18,0,0,1,2.0,2,27,57,1466,268924.0,Orlando,6,3,Guesthouse,Entire home/apt,12,5,28.5088,-81.3831,5
33456618.0,49,48,0,0,3,1.0,1,78,286,1144,268987.0,Orlando,2,3,Guest suite,Entire home/apt,272,1,28.4761,-81.4244,5
33457291.0,12,91,0,0,7,1.0,2,36,131,993,268998.0,Orlando,5,3,Guest suite,Entire home/apt,63,3,28.5537,-81.4199,5
33459193.0,75,8,0,0,6,1.0,1,75,272,1813,269035.0,Orlando,2,3,Apartment,Entire home/apt,32,1,28.5708,-81.3823,5
33452666.0,99,115,0,0,11,2.5,3,77,28,2683,268866.0,Orlando,7,3,Condominium,Entire home/apt,154,4,28.4986,-81.4549,5
33454720.0,22,235,0,0,11,2.0,2,47,17,3329,268878.0,Orlando,4,3,Condominium,Entire home/apt,81,2,28.5396,-81.3716,5
33453443.0,235,271,0,0,98,2.0,2,41,62,336,268881.0,Orlando,5,3,Apartment,Entire home/apt,13,3,28.5623,-81.3286,5
33459150.0,123,154,0,0,1,2.0,3,76,276,3542,269028.0,Orlando,7,3,House,Entire home/apt,64,4,28.4868,-81.4846,5
33461154.0,111,244,0,0,97,2.0,2,52,191,3884,268987.0,Orlando,5,3,Apartment,Entire home/apt,65,3,28.4772,-81.4634,5
33456472.0,2,169,0,0,1,2.0,2,62,228,3211,268890.0,Orlando,5,3,Apartment,Entire home/apt,153,2,28.545,-81.3804,5
33454734.0,175,186,0,0,12,2.0,3,44,159,2465,268906.0,Orlando,6,3,House,Entire home/apt,44,4,28.5217,-81.3152,5
33451965.0,59,67,0,0,1,1.0,1,67,244,1362,268878.0,Orlando,2,3,Guest suite,Entire home/apt,31,1,28.5712,-81.353,5
33451646.0,72,6,0,0,5,1.0,1,8,28,14,268866.0,Orlando,4,3,Condominium,Entire home/apt,9,2,28.5097,-81.4586,4
33458702.0,75,78,0,0,5,1.0,1,95,345,2243,269038.0,Orlando,4,3,Apartment,Entire home/apt,63,2,28.5959,-81.3944,5
33456728.0,149,152,0,0,8,1.0,2,63,21,2902,268941.0,Orlando,4,3,House,Entire home/apt,54,3,28.5757,-81.3775,5
33452703.0,8,69,0,0,6,1.0,1,97,325,2039,268890.0,Orlando,2,3,Guest suite,Entire home/apt,33,1,28.5332,-81.3641,5
33454271.0,99,127,0,0,3,2.0,3,31,113,1196,268906.0,Orlando,6,3,Bungalow,Entire home/apt,5,3,28.521,-81.3151,5
